2021-03-11 22:33:24.395 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 2.0
2021-03-11 22:33:24.395 [main] INFO  Calculator - [SQUARE ROOT] - -2.0
2021-03-11 22:33:24.395 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:33:24.396 [main] INFO  Calculator - [SQUARE ROOT] - 31.23
2021-03-11 22:33:24.396 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - 5.588380803059147
2021-03-11 22:33:24.396 [main] INFO  Calculator - [SQUARE ROOT] - -7.891
2021-03-11 22:33:24.397 [main] INFO  Calculator - [SQUARE ROOT - RESULT] - NaN
2021-03-11 22:33:24.398 [main] INFO  Calculator - [LOGARITHM] - 78.0
2021-03-11 22:33:24.398 [main] INFO  Calculator - [LOGARITHM] - 4.356708826689592
2021-03-11 22:33:24.398 [main] INFO  Calculator - [LOGARITHM] - 169.961
2021-03-11 22:33:24.399 [main] INFO  Calculator - [LOGARITHM] - 5.135568998966652
2021-03-11 22:33:24.399 [main] INFO  Calculator - [LOGARITHM] - 0.451382
2021-03-11 22:33:24.399 [main] INFO  Calculator - [LOGARITHM] - -0.7954412913352835
2021-03-11 22:33:24.399 [main] INFO  Calculator - [LOGARITHM] - -1.578E-5
2021-03-11 22:33:24.400 [main] INFO  Calculator - [LOGARITHM] - NaN
2021-03-11 22:33:24.400 [main] INFO  Calculator - [LOGARITHM] - 159.0
2021-03-11 22:33:24.401 [main] INFO  Calculator - [LOGARITHM] - 5.0689042022202315
2021-03-11 22:33:24.401 [main] INFO  Calculator - [LOGARITHM] - 22.398
2021-03-11 22:33:24.401 [main] INFO  Calculator - [LOGARITHM] - 3.1089716691605016
2021-03-11 22:33:24.406 [main] INFO  Calculator - [FACTORIAL] - 5
2021-03-11 22:33:24.407 [main] INFO  Calculator - [FACTORIAL - RESULT] - 120
2021-03-11 22:33:24.407 [main] INFO  Calculator - [FACTORIAL] - -11
